# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Oct 09 15:54:19 BST 2024 [seed=1728485658784]
# -threads 4 H1avN2_HA_srd06_ur_cs_50m.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
4040000	-8076.293511838248	-2155.462504716644	-5920.831007121605	4.346291846524805	2018.6481525979152	83.74140052979499	9.294663695966072	11.883893638201315	18.083492113034332	0.36687284916561974	0.18152379568379232	0.20608694278186118	0.24551641236872415	0.5576813434415608	0.18665622376026314	0.7553751441385865	0.24462485586141824	1.13306271620788	0.7338745675842547	0.003315868263633776	0.001993641751594023	0.0033674549332015254	0.5630851712926638	-0.03126679541406595	-5920.831007121605	-1657.6121102623383	-493.12145955759377
4060000	-8067.878864115819	-2139.570402683959	-5928.30846143186	4.475900807936756	2018.5185436365032	82.4645028798647	10.27397113581014	12.020052099569675	11.945476651741965	0.3609914699255591	0.1952541360636801	0.2077051619931956	0.23604923201756262	0.8095813160545916	0.14786896410006659	0.7295953595755845	0.27040464042442014	1.0943930393633767	0.8112139212732604	0.0037415942720403577	0.0021254258806909935	0.003515673962130994	0.5245642326456906	0.0997373962144071	-5928.30846143186	-1657.6121102623383	-477.44393403890797
4080000	-8046.549871171179	-2124.4856071387785	-5922.0642640324	3.7094179289888434	2019.2850265154511	74.05593668452059	9.558345951875515	10.738220301961	16.868128181092377	0.3475974171444643	0.18316830119611685	0.20921683147796916	0.26001745018144706	1.1834430138462548	0.3794728714623313	0.7486733521177281	0.2513266478822762	1.1230100281765922	0.7539799436468286	0.003951937098609061	0.002365975676841053	0.003664799756790348	0.568329944967018	0.003977032629998079	-5922.0642640324	-1657.6121102623383	-460.66032459980426
4100000	-8045.672025842046	-2111.112734999882	-5934.559290842165	4.31116322028824	2018.6832812241516	72.02397473690063	7.570677989595481	9.464629754394114	7.603044591756177	0.3648360516580902	0.16932712953071946	0.2028075353608703	0.2630292834503175	0.6138068183695208	0.17561609374259762	0.7648524962804957	0.23514750371950865	1.1472787444207435	0.705442511158526	0.004016766334722068	0.0013887647066035019	0.003999183578672416	0.3287301333204726	-0.01399366833995331	-5934.559290842165	-1657.6121102623383	-450.80860839586273
4120000	-8032.703190445377	-2108.2328708805626	-5924.470319564814	4.002871722996262	2018.9915727214436	72.44713546967526	8.503711054124357	12.136068833324344	9.041976309997642	0.3581296145719555	0.1806282567821026	0.2016097207844746	0.2596324078614647	0.6295024829399875	0.1751970079642691	0.7661318586259871	0.23386814137401754	1.1491977879389808	0.7016044241220526	0.003777644001558429	0.0017684623367344753	0.00385136549089625	0.45229681471427624	0.06420420355297039	-5924.470319564814	-1657.6121102623383	-447.06612480406267
4140000	-8033.876459729576	-2122.8691651708305	-5911.007294558745	3.981955749618319	2019.0124886948217	75.1629778001533	8.569511592088977	10.385268198254861	9.074630623568334	0.35409294563299365	0.1815152721574348	0.212034770783509	0.25235701142606	0.4265650121115762	0.06979682504763464	0.7628776592041417	0.23712234079586333	1.1443164888062127	0.71136702238759	0.0033400688091977074	0.0021982493747300436	0.0033865706864675722	0.6443951762674399	-0.042153516379682655	-5911.007294558745	-1657.6121102623383	-462.7035082534358
4160000	-8033.2199542387025	-2133.517981709768	-5899.701972528935	4.2976138827921595	2018.6968305616479	78.73435381664942	10.700313283012184	10.571242214919069	9.552469699835523	0.3746175844298378	0.17268405118431232	0.19899082759115483	0.2537075367946925	0.5897232792445916	0.2708901047552638	0.7598839189521626	0.24011608104784285	1.1398258784282438	0.7203482431435285	0.0033889591095464695	0.0018569466819176373	0.003395083830440464	0.5756834255168819	0.056752413952883544	-5899.701972528935	-1657.6121102623383	-472.27812288307683
4180000	-8048.96733138691	-2128.720115486199	-5920.24721590071	4.863776286646899	2018.130668157793	77.26941298493279	9.214834364079447	11.642307878705966	9.21849744369961	0.351979755461612	0.1778279218808061	0.2272743990745002	0.24291792358307931	0.6166676398426039	0.15093887524558533	0.7728888096506694	0.22711119034933627	1.1593332144760042	0.6813335710480088	0.003848839904870854	0.0023180953920548114	0.0036562438025016493	0.5641614593095079	0.006064518944959314	-5920.24721590071	-1657.6121102623383	-467.5911928343371
4200000	-8076.648261968723	-2151.55322803052	-5925.0950339382025	5.145315338928664	2017.8491291055113	90.01616398675125	11.077440130486035	10.138363237122578	7.536279200016977	0.3625220107195791	0.19685873999933423	0.19817973614454815	0.24243951313653606	0.5276821592750155	0.28210370624582415	0.7652643844683513	0.23473561553165417	1.1478965767025269	0.7042068465949625	0.0032867643051648983	0.002840593376376829	0.003246720998129066	0.70615521957927	0.006505451763245553	-5925.0950339382025	-1657.6121102623383	-490.918034201479
4220000	-8073.095737448113	-2166.0696521922687	-5907.026085255844	5.200846945313204	2017.7935974991267	99.90657860275711	12.065117516602003	11.18113539920828	11.289834765908747	0.36064447347767437	0.18442083065768416	0.21116040260100905	0.2437742932636301	0.8495799343635692	0.3230972878422968	0.7753532226948553	0.2246467773051508	1.1630298340422829	0.6739403319154524	0.0027745345988181283	0.0029926898858647216	0.0024304572655521697	0.9028688618953868	0.15671529925869893	-5907.026085255844	-1657.6121102623383	-503.8746440887971
4240000	-8098.972304767553	-2172.6013747609895	-5926.370930006564	5.531146174777893	2017.4632982696621	100.12550971751384	9.823621066574322	10.811568042740028	11.471338653300691	0.3539153082953363	0.18118523290386881	0.2152388774953781	0.2496605813054145	0.9174865143841507	0.3704991330783438	0.7716669966990027	0.22833300330100326	1.1575004950485042	0.6849990099030098	0.002894755829100687	0.003313962915501452	0.002578848522706768	0.9620766791087956	-0.057199295969162414	-5926.370930006564	-1657.6121102623383	-510.3806627740691
4260000	-8067.653137705323	-2138.5888780190585	-5929.064259686265	5.15903244775529	2017.8354119966848	88.48073762448453	9.753160503457783	14.439454236153228	5.62463230567299	0.37026456365387805	0.17172761604413297	0.21199802294508452	0.24600979735690207	0.604085147099299	0.3067632402237488	0.7623230285304602	0.23767697146954514	1.1434845427956903	0.7130309144086354	0.002924459056744357	0.003616887170588509	0.0030620345919801116	1.0116148862738161	-0.09187750057866417	-5929.064259686265	-1657.6121102623383	-477.7279914853938
4280000	-8067.16935061941	-2162.4984240832114	-5904.670926536199	4.565811397233689	2018.4286330472062	91.44962306924486	9.956940037326635	12.055925582442304	7.936203072122762	0.34224584783507384	0.1907557926772901	0.21430929768012588	0.25268906180750783	0.4250750300508625	0.20983616138587585	0.7574295411471872	0.24257045885281778	1.1361443117207808	0.7277113765584533	0.002682352818612342	0.0018865319552385917	0.002737778677881466	0.7638033136272815	-0.013486085606988735	-5904.670926536199	-1657.6121102623383	-502.06747199321774
4300000	-8057.945735817862	-2143.4689811778153	-5914.476754640047	4.436782337254005	2018.557662107186	85.30353863138096	8.901351457424417	11.493817994428776	10.65838092597933	0.3802308141230909	0.17275871683513402	0.18961533736682323	0.2573951316749495	0.4968706745526793	0.251762779340601	0.7283046755365715	0.2716953244634333	1.0924570133048572	0.8150859733903	0.0032652445131006102	0.002347230903582369	0.003033577323478726	0.6420334910328029	-0.006772925608033678	-5914.476754640047	-1657.6121102623383	-482.3224923058771
4320000	-8035.298010929281	-2119.540152022777	-5915.757858906504	3.9958308096795547	2018.9986136347604	75.86491881224966	7.873230313524855	9.446415875470905	8.31440408754324	0.36924278092715385	0.17754996307069135	0.20075524606609355	0.252452009936059	0.4652328921263089	0.1949393452545203	0.7222143322317129	0.27778566776829183	1.0833214983475694	0.8333570033048755	0.003624582028941276	0.002113195461510562	0.003579617062310864	0.5825128575283615	-0.021212762031203022	-5915.757858906504	-1657.6121102623383	-459.3974256050724
4340000	-8080.197374373451	-2133.1958003698583	-5947.001574003592	4.65024854021764	2018.3441959042223	84.3986487582895	9.509093926822587	10.28325319208802	9.389456309731903	0.37863210114071133	0.17369708075242696	0.21424771180879296	0.2334231062980663	0.8219931109464897	0.03926258288114845	0.7693163266931102	0.23068367330689454	1.1539744900396653	0.6920510199206836	0.0035465580094890523	0.00237254978238975	0.003450583402777699	0.7342069349428444	0.11466417393029626	-5947.001574003592	-1657.6121102623383	-472.1329927937642
4360000	-8056.606282396242	-2136.989283997558	-5919.616998398684	4.228443305737156	2018.766001138703	81.69527160369957	8.155810087147112	11.455453782942131	8.530201237392154	0.37609047918517075	0.16762514359408626	0.18915680849827618	0.26712756872246446	0.7335752060133672	0.087245073305313	0.7605794005504019	0.23942059944960314	1.1408691008256029	0.7182617983488094	0.0036063205326186706	0.002470143720296463	0.0034335718103726634	0.6475233577160836	0.07762525502936497	-5919.616998398684	-1657.6121102623383	-476.10621152328196
4380000	-8049.512096586939	-2136.231353899792	-5913.280742687147	4.411793661068558	2018.5826507833715	80.10114808095166	8.421421725778302	10.984528293589308	8.58532460418932	0.36182515841494967	0.18103979335641196	0.20559018637663734	0.2515448618519987	0.6220555523608859	0.17136016778291682	0.7385510955705074	0.26144890442949775	1.107826643355761	0.7843467132884933	0.003897021978117024	0.0029315614867018395	0.0036968944011226954	0.7323695761625102	0.0914774125267462	-5913.280742687147	-1657.6121102623383	-475.3723972991873
4400000	-8045.425750626617	-2134.5455924369303	-5910.880158189687	5.4839652069476905	2017.5104792374923	87.1726791946587	9.648961908923862	12.450005974318723	8.13090634710232	0.3548149348660515	0.17977906097416024	0.21809798529911942	0.24730801886066653	0.5473486738327155	0.1803799306677808	0.7827850607158419	0.2172149392841625	1.1741775910737628	0.6516448178524875	0.0042441555156164145	0.004504455656926359	0.003512523056472773	0.9165764035999167	0.09412962101747566	-5910.880158189687	-1657.6121102623383	-473.47031945511844
4420000	-8059.2957524541325	-2138.2175116171015	-5921.0782408370305	4.08115783257645	2018.9132866118634	81.40164752008151	9.831512983391372	12.696294980756255	12.698290867011906	0.3359663736697456	0.1966369591755864	0.2141696099903721	0.25322705716429367	0.5542569692794239	0.39714627005361003	0.7419078651682509	0.25809213483175336	1.1128617977523763	0.7742764044952601	0.003948479540851775	0.002681726485266406	0.003643650979633217	0.6552852042907753	0.013018915587126806	-5921.0782408370305	-1657.6121102623383	-475.8712507445075
4440000	-8040.599621743436	-2119.5351801908955	-5921.06444155254	4.015846002762011	2018.978598441678	75.54346794138853	9.11630236321686	8.892539798731963	8.060593697104736	0.36394880797250756	0.17522143826662642	0.20227053481505108	0.25855921894581274	0.6739947298319313	0.35874041611474955	0.7565092257556624	0.24349077424434207	1.1347638386334935	0.7304723227330262	0.0038644097882941735	0.0019470664790867467	0.0037642421817689715	0.4856319568440194	0.014495970285477276	-5921.06444155254	-1657.6121102623383	-458.61042109327843
4460000	-8045.034526547587	-2142.6789674034153	-5902.355559144172	4.612235280547246	2018.3822091638926	85.63910227684799	9.968189396181604	9.283983639896546	14.824795018088839	0.34506175087246893	0.18458474987917767	0.21410164415389316	0.25625185509445814	0.5647304875389276	0.05802496519925355	0.7741044577640779	0.2258955422359273	1.161156686646117	0.6776866267077819	0.003014638740794371	0.002729892740944358	0.002995329660465875	0.7350284019798994	0.013428774327313413	-5902.355559144172	-1657.6121102623383	-481.4747770422661
4480000	-8066.24377465548	-2133.1202808674143	-5933.123493788065	4.27954250218416	2018.714901942256	80.22581895377245	9.179052180392214	13.40192309836112	8.996802155605396	0.3804873381455567	0.17206410029092117	0.19949217245062925	0.24795638911289103	0.5619816501186914	0.16710668822004549	0.7620101559083801	0.23798984409162519	1.14301523386257	0.7139695322748756	0.004489355377934474	0.0027649346030501347	0.0038121376020516743	0.6033980980943018	0.04110375789488652	-5933.123493788065	-1657.6121102623383	-471.71503510910964
4500000	-8056.054290821472	-2149.3786205098254	-5906.675670311646	5.727331869715771	2017.2671125747243	90.03550327219266	9.496752791742331	10.96978863274868	10.512133802177381	0.364721334834009	0.1908170593290967	0.20290577257559736	0.24155583326129518	0.45316175877171044	0.5498152502901539	0.778543054316889	0.2214569456831163	1.1678145814753336	0.6643708370493489	0.003680174781523986	0.00370558977349459	0.0034096266729754313	0.8143674549617843	-0.03806317863999754	-5906.675670311646	-1657.6121102623383	-487.6838589051361
4520000	-8088.045724101681	-2140.1083143278	-5947.937409773881	4.383174276465181	2018.611270167975	81.15631537260687	6.846453869855168	10.744453871552409	8.628656721014803	0.37726463478798666	0.1827995221044938	0.20708960642519408	0.23284623668232374	0.4729240938503294	0.1756220685649158	0.7876268768205239	0.21237312317948098	1.1814403152307857	0.637119369538443	0.0037904061277082195	0.002793069558180838	0.0037430850499837747	0.6685648748870952	-0.039218735731277515	-5947.937409773881	-1657.6121102623383	-479.80445764593446
4540000	-8048.44042101809	-2133.2247271765746	-5915.2156938415155	5.332236802752384	2017.6622076416877	83.52866843181374	9.767185566182892	10.528727594053933	9.455326294116416	0.3717155812009623	0.18346291990441485	0.2037768756505403	0.24104462324408082	0.4848845366788745	0.38514436016944326	0.7575851546544304	0.24241484534557461	1.1363777319816457	0.7272445360367239	0.0031059482022214465	0.0021318683193930366	0.003002109418269228	0.6541233823956886	0.010789911401527935	-5915.2156938415155	-1657.6121102623383	-472.16294324459903
4560000	-8046.953792045571	-2123.3933535376364	-5923.560438507935	5.475444049071699	2017.5190003953683	81.32004662078	9.05262712358336	10.277105913532312	6.526901786706449	0.3571177790080296	0.18571402210538004	0.21305637331995042	0.24411182556663819	0.6362334617539316	0.07660740313310722	0.7666880923222056	0.23331190767779963	1.1500321384833083	0.6999357230333989	0.003681206976785077	0.0027688662231323763	0.003399738071519059	0.7187863462346257	-0.07306176484462988	-5923.560438507935	-1657.6121102623383	-463.24908233715007
4580000	-8067.843190256559	-2115.6742440169373	-5952.168946239622	4.065069712430317	2018.9293747320096	73.04157742231591	7.805584665335521	10.87783544247283	10.837063542350954	0.3545654301969517	0.19287429827122202	0.1998978815868787	0.2526623899449459	0.6012919022617688	0.0067046310723578376	0.7857167981414384	0.2142832018585677	1.1785751972121576	0.6428496055757031	0.003848560369370654	0.0018950826598742962	0.0039356052153422414	0.4658551801110122	0.010821646045639404	-5952.168946239622	-1657.6121102623383	-454.8530914394355
4600000	-8012.186400312059	-2087.080020817717	-5925.106379494342	4.006587099659665	2018.9878573447804	66.79805713489597	8.251802033668906	12.468140448612784	7.5970368936552175	0.3598811587072996	0.17653178820854148	0.19634833877578656	0.2672387143083707	0.5267549936518275	0.19304940458143405	0.7159871137065094	0.28401288629349664	1.073980670559764	0.8520386588804899	0.004615725306965687	0.0032661188638927604	0.004419297002378202	0.6693708981650699	0.01194383003147501	-5925.106379494342	-1657.6121102623383	-426.1784992107939
4620000	-8006.150661348811	-2087.698952236835	-5918.451709111976	4.739949456253434	2018.2544949881865	70.6439865498121	6.897389004150356	9.236609617081264	7.393756949702687	0.3473204237124126	0.1814018568878349	0.22248816038291144	0.24878955901683955	0.7499092523703256	0.38264047122737715	0.7647340012395271	0.23526599876047827	1.1471010018592906	0.7057979962814348	0.0038649695599187414	0.003673318990846918	0.0035409353217963867	0.9341933741795587	0.05206673953161511	-5918.451709111976	-1657.6121102623383	-426.91041878891747
4640000	-8029.212798010341	-2112.1811427071807	-5917.031655303161	4.1767718192087795	2018.8176726252311	75.05747117007853	8.315290471927677	12.37909448405881	8.31100706127695	0.3734165918326735	0.17386371575264067	0.20732462858187128	0.24539506383281326	0.9119183818502195	0.3874943455607359	0.719088826932312	0.28091117306769264	1.078633240398468	0.8427335192030779	0.00367387358203113	0.0027287237928539927	0.0037882160392948136	0.7179112697054574	0.13551089036507893	-5917.031655303161	-1657.6121102623383	-450.181975060926
4660000	-8057.3554502685565	-2131.4847407737057	-5925.87070949485	5.489168813140659	2017.5052756312994	85.44071295846801	9.611692082891757	10.462143900272432	10.047225077905379	0.3534735080165602	0.18613023990553765	0.19619310303867535	0.2642031490392256	0.5800946531602369	0.12237842371037758	0.77627574566722	0.22372425433278434	1.16441361850083	0.671172762998353	0.003472499723101834	0.003008572055866484	0.003514740548960757	0.8980515006263883	-0.01642329387516839	-5925.87070949485	-1657.6121102623383	-470.5912573815257
4680000	-8043.179518717561	-2125.111406029288	-5918.068112688274	4.270903244141471	2018.7235412002985	78.63177227024045	9.55864329025494	10.700167477821854	12.71634537734205	0.3489005673252641	0.1916237190418947	0.210902070349639	0.248573643283201	0.4872351668949394	0.12240367736659298	0.7534721083233042	0.24652789167670028	1.1302081624849563	0.7395836750301008	0.003915690776815669	0.003567507713490327	0.0034951708457795394	0.8559710763067476	4.2608455577178354E-4	-5918.068112688274	-1657.6121102623383	-463.80213440104757
4700000	-8020.714009574288	-2118.009721896695	-5902.704287677593	4.666819054479852	2018.32762538996	75.94598812044437	7.61834477476621	9.445344333205588	7.636696326231453	0.3625181301052003	0.18507170425613956	0.208118552317207	0.24429161332145205	0.5724125518322406	0.17008366464261396	0.7738614104299538	0.22613858957005056	1.1607921156449308	0.6784157687101517	0.0034639238461104996	0.003168538615723273	0.0033975408437858325	0.8694250600327051	0.00643744594992151	-5902.704287677593	-1657.6121102623383	-457.9109517546199
4720000	-8019.533119592321	-2091.598337854644	-5927.934781737677	4.139572003404346	2018.8548724410357	68.66899301863242	6.212050601688345	11.104104567796327	10.721568192680557	0.3755584088787655	0.18298454090322608	0.21298053874459288	0.2284765114734145	0.3678306559728079	0.2546164205150641	0.7411234135127879	0.25887658648721645	1.1116851202691818	0.7766297594616494	0.004140221153100592	0.0014939898971925505	0.004133343756120558	0.38144587345167374	0.09551689460966273	-5927.934781737677	-1657.6121102623383	-430.888412123738
4740000	-8054.037300169824	-2128.611890880968	-5925.425409288857	4.087595510988944	2018.906848933451	76.85907777012568	7.457854036211446	10.255486825362404	8.855098966863896	0.35974198702014226	0.17335868703727428	0.21094510978710426	0.25595421615547825	0.6175141290306314	0.20503208731231057	0.7445529076028284	0.25544709239717617	1.1168293614042426	0.7663412771915286	0.003585645289106527	0.0019882328006333378	0.0036539554032274575	0.6069143858729779	0.04582824611747184	-5925.425409288857	-1657.6121102623383	-467.95108588304856
4760000	-8066.333998451561	-2128.2821513152853	-5938.051847136276	4.309668904082	2018.684775540358	78.82458265012288	7.7484102765595155	12.083902021315648	9.647752701212488	0.3455562816240081	0.19273391557836833	0.21188203580030618	0.24982776699731649	0.7645033444182658	0.29247849409820964	0.7394490170644826	0.2605509829355218	1.1091735255967239	0.7816529488065654	0.00367887844133836	0.0016757933411987815	0.0037811552978754726	0.4757352587538419	-0.0838405136381192	-5938.051847136276	-1657.6121102623383	-466.6356103765376
4780000	-8073.155870859697	-2148.497912866716	-5924.65795799298	4.488498851214249	2018.5059455932258	84.57584755748105	9.622528052749995	14.179958246348608	6.28533670042095	0.36713074143569413	0.17648949525143184	0.20326132779065512	0.2531184355222181	0.627444960288635	0.17045843052390824	0.7450262418493194	0.25497375815068524	1.1175393627739791	0.7649212744520557	0.0033941198885447696	0.0014777151416553197	0.0033103053124298415	0.42108568285716186	0.0060371373461293185	-5924.65795799298	-1657.6121102623383	-487.6281939952125
4800000	-8082.365015936846	-2156.2325953607065	-5926.132420576139	4.201094789920128	2018.79334965452	85.64728820490303	11.978048238024694	9.838733596464074	11.993563721588046	0.34960290636452535	0.19050287158469933	0.2176109988948337	0.24228322315594086	0.6140414273586559	0.20587083223416006	0.7591255440162022	0.24087445598380203	1.1386883160243033	0.722623367951406	0.003993964869166312	0.00448864103470527	0.0032818462211660054	1.1116534675528187	0.049770860420396315	-5926.132420576139	-1657.6121102623383	-494.54353338289997
4820000	-8051.420656843369	-2128.7102000709438	-5922.7104567724255	3.966675057649963	2019.02776938679	78.77583711219235	8.537328945581244	12.91734891586619	9.451698537699377	0.3634300353255203	0.1761514423393298	0.22194648209111748	0.23847204024403168	0.5392593930705891	0.10446821383982642	0.7775305325880733	0.22246946741193094	1.1662957988821099	0.6674084022357928	0.0036113440898210077	0.002242125062086308	0.0036656240531890345	0.656332058902018	0.020128336208005523	-5922.7104567724255	-1657.6121102623383	-467.71119898687846
4840000	-8066.155421264742	-2140.3596689202814	-5925.79575234446	4.6189319253784085	2018.3755125190617	82.03927383748545	10.051705422592446	13.921134498001456	6.827244240905836	0.352490831172276	0.20032153007412246	0.20363156580211314	0.24355607295148757	0.5477120295213206	0.21100448437195457	0.7639741093509135	0.23602589064909074	1.1459611640263703	0.7080776719472722	0.0031342920145301834	0.0012575792769506857	0.0031707438528415033	0.4224144614457368	-0.03957083168414968	-5925.79575234446	-1657.6121102623383	-479.48840057557186
4860000	-8019.436401301597	-2125.9168404974657	-5893.51956080413	4.376240273448709	2018.6182041709912	81.1844442931237	8.853409093661988	9.94718554825875	10.707070024360721	0.35943628096139696	0.18002418734027975	0.20696696793302324	0.25357256376529924	0.4861369969609797	0.2104222289814354	0.7780966838152558	0.2219033161847484	1.1671450257228837	0.6657099485542453	0.0035630870706898107	0.002823246931539598	0.0033952834196538675	0.8880886427766611	0.006516674551965501	-5893.51956080413	-1657.6121102623383	-465.0619926240193
4880000	-8058.627611112401	-2158.059235106634	-5900.568376005767	5.373277118974978	2017.621167325465	91.01553011362188	12.395090277135903	9.636231147960743	9.255003273074557	0.3724438253688202	0.1681327038043709	0.21942276601828345	0.24000070480852456	0.6394914920709092	0.22380874571293422	0.7293217146784128	0.2706782853215917	1.093982572017619	0.8120348559647752	0.0030707518079473935	0.0024278766196072226	0.0030309417926647625	0.7735150065653571	-0.10651433341253186	-5900.568376005767	-1657.6121102623383	-497.00149827098096
4900000	-8086.89892537421	-2160.045090703017	-5926.853834671193	5.362406040891353	2017.6320384035487	93.43016790458927	10.932637827865948	9.662904278701028	8.765262386898044	0.36792230790556407	0.18443657999769536	0.2127887247035911	0.23485238739314868	0.6101149029081356	0.17415519883173788	0.7332512378573112	0.2667487621426927	1.0998768567859667	0.8002462864280782	0.0036549984953404076	0.0027534456401255222	0.003426617913424883	0.8575150124163238	0.15514747813655907	-5926.853834671193	-1657.6121102623383	-499.22503632250437
4920000	-8055.985293693322	-2148.9137589094353	-5907.071534783887	5.470221689038142	2017.5242227554018	91.15487541888882	9.54712941356692	10.2071072961897	10.260620332921304	0.3509801301165826	0.18833222754901438	0.20508330163507046	0.25560434069933174	0.7005523037190045	0.08311839493944191	0.808714622331819	0.19128537766818482	1.2130719334977285	0.5738561330045544	0.0032339244905045515	0.0027824277047633302	0.0030916833932451934	0.8360404813484754	0.05896134648459001	-5907.071534783887	-1657.6121102623383	-487.94219049475385
4940000	-8052.389139796222	-2140.4973819964466	-5911.891757799775	5.391420687024509	2017.6030237574155	85.09307198018399	11.04333732275718	9.496899691776113	7.368403581026629	0.3537717417302924	0.17823099805424542	0.21554123040469675	0.25245602981076454	0.636052000302563	0.1743694892687839	0.7682446308156733	0.2317553691843305	1.15236694622351	0.6952661075529916	0.0030373285589885947	0.0027660366903033864	0.002942849847706754	0.8670195343847025	0.09222307728616402	-5911.891757799775	-1657.6121102623383	-480.06909573463173
4960000	-8081.635637657833	-2166.168854475271	-5915.466783182563	5.011721990852728	2017.9827224535873	91.23961436760193	12.049139636939437	13.20662333556159	9.180003055152978	0.3656272517180167	0.17682612632260405	0.20280046773279956	0.25474615422657887	0.5193454269115312	0.09694377796916005	0.7721247845523256	0.22787521544767786	1.1581871768284884	0.6836256463430336	0.002492467152983695	0.0014060501118766963	0.002599195150013289	0.5329675945607599	-0.06546433078394133	-5915.466783182563	-1657.6121102623383	-505.20637474155507
4980000	-8100.161804146842	-2159.169106591801	-5940.992697555041	4.262637853804343	2018.7318065906356	88.27929237011203	11.022528578404474	15.474414437407566	11.442873231106365	0.37850446285829975	0.1772966481853998	0.19491996852873603	0.24927892042756358	0.6001854103613393	0.15580981269723473	0.7762213967038495	0.22377860329615415	1.1643320950557743	0.6713358098884624	0.002665249746636651	0.0014352476760687981	0.0026950963101332382	0.4666075027219101	0.0315978051088367	-5940.992697555041	-1657.6121102623383	-497.2239803124726
5000000	-8052.729365843081	-2131.1553977217804	-5921.5739681213	4.734477343330451	2018.2599671011096	80.15443720426744	8.282601940818935	12.919610022930339	14.09108269273383	0.3842853794713561	0.1774564420609268	0.20437368076721393	0.2338844977005023	0.7815090879108492	0.15871298591784416	0.8046423780134023	0.19535762198660053	1.2069635670201035	0.5860728659598016	0.0034595129382536936	0.0026269432539042527	0.0033404253868528086	0.7738014788795535	-0.049615832433400175	-5921.5739681213	-1657.6121102623383	-468.8606501820906
