# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Oct 09 15:51:42 BST 2024 [seed=1728485501363]
# -threads 4 H1avN2_HA_srd06_sc_cs_50m.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
39280000	-6437.363035828161	-470.2336447939355	-5967.129391034226	4.217164145906979	2018.777280298533	75.8756784824986	9.449873700454948	12.240412943367291	9.780141217526978	0.35186825944698924	0.18374230772966524	0.20445768814750354	0.25993174467584823	0.552431258509922	0.08451882782111834	0.7923884274393133	0.20761157256067206	1.18858264115897	0.6228347176820161	0.003946352231904455	0.003946352231904451	-5967.129391034226	0.0	-465.63363030900126
39300000	-6418.76189670672	-465.7270001664076	-5953.034896540313	3.8091806675386546	2019.1852637769014	73.40983931592856	10.095082768347973	10.868649732638215	8.842416828802332	0.36684670582254164	0.17404920292433698	0.2059851566185297	0.2531189346345978	0.6942704242890676	0.1508757076307116	0.8150763129673851	0.1849236870326006	1.2226144694510777	0.5547710610978018	0.0038291396046897085	0.0038291396046897137	-5953.034896540313	0.0	-461.07038107332755
39320000	-6417.020182343893	-465.4597411557055	-5951.560441188188	4.051273768263913	2018.9431706761761	74.76680339852881	8.711305314828696	8.550480143360378	8.517166803942859	0.3534975518577532	0.17331489847883938	0.21177770117710606	0.2614098484863075	0.6535516231525423	0.28062195866942874	0.7464835169985709	0.253516483001414	1.1197252754978564	0.7605494490042419	0.0036240561047420714	0.00362405610474207	-5951.560441188188	0.0	-461.31888888200217
39340000	-6437.867987546416	-468.5204172534386	-5969.347570292977	3.9229783677513392	2019.0714660766887	76.11455062427456	7.903329006538298	8.610042652680727	9.960714462038114	0.36088137118575025	0.19391582394665924	0.21745689468011736	0.2277459101874792	0.6175860873244673	0.20940032599832525	0.7504469886462155	0.24955301135376903	1.1256704829693231	0.7486590340613071	0.003299124170262034	0.0032991241702620324	-5969.347570292977	0.0	-464.4761294250126
39360000	-6444.705632532563	-476.3010944129761	-5968.4045381195865	3.963826274133047	2019.030618170307	77.37061360173513	9.32533002136456	12.99314607536555	12.20266964047315	0.3701129408492882	0.18488890429777413	0.20397061252365137	0.2410275423292925	0.650656637689189	0.121029078137114	0.78226207948666	0.21773792051332413	1.17339311922999	0.6532137615399725	0.003574781059772145	0.003574781059772138	-5968.4045381195865	0.0	-470.9903201759948
39380000	-6419.458948307166	-459.84233877876034	-5959.616609528405	3.808505508584502	2019.1859389358556	72.83559983904225	7.603819798359221	12.40006028919699	11.889369928972947	0.36309493909628127	0.174655668029861	0.20750602083612094	0.254743372037743	0.5448220879282579	0.20924786531586687	0.7380335596785845	0.2619664403213992	1.1070503395178768	0.7858993209641976	0.003716342204441073	0.003716342204441073	-5959.616609528405	0.0	-454.87075261177
39400000	-6455.5516427150305	-494.00106478141606	-5961.5505779336145	3.7314058401576884	2019.2630386042822	81.02058454727626	10.10386587484633	8.598445321596065	10.77429912602908	0.3690017552986037	0.17122572619474558	0.20000416078115618	0.2597683577255007	0.6185253205228906	0.30579248926278957	0.7362100716443007	0.26378992835568377	1.104315107466451	0.7913697850670514	0.0035586086427690164	0.003558608642769019	-5961.5505779336145	0.0	-489.3292444930699
39420000	-6417.70735612821	-472.1772676545762	-5945.530088473634	4.026053998902008	2018.968390445538	74.8050577784158	9.469621261747388	10.739495813628151	8.463808123102517	0.35449589453237546	0.18027284676081692	0.2067780227597162	0.2584532359470974	0.4628890295971394	0.15168192550677698	0.7239972629983155	0.27600273700166944	1.0859958944974732	0.8280082110050083	0.003636535394520665	0.0036365353945206646	-5945.530088473634	0.0	-468.18873776327706
39440000	-6425.79077948523	-472.81763745121964	-5952.97314203401	4.253617308413944	2018.740827136026	76.81373000535316	8.221816326815832	9.339936180105841	7.982978582336022	0.36528410629654173	0.1745013923620613	0.20960286255350283	0.25061163878790005	0.6237623870339648	0.11119566668507093	0.7492221327424262	0.2507778672575591	1.1238331991136392	0.7523336017726772	0.003571609793834222	0.0035716097938342187	-5952.97314203401	0.0	-469.1056458499044
39460000	-6448.181826712701	-484.2052575269847	-5963.9765691857165	3.672751925650279	2019.3216925187896	77.96424745247661	10.733926917895312	9.033992460576497	8.994892561638103	0.3484515994542052	0.17871614702487507	0.22477603756627057	0.2480562159546552	0.47769914209376213	0.34697177653144035	0.7610220233553441	0.23897797664464146	1.1415330350330162	0.7169339299339244	0.0033148119030734706	0.0033148119030734714	-5963.9765691857165	0.0	-479.9609450675765
39480000	-6424.1558531853425	-476.1402215756145	-5948.015631609728	4.06098337161608	2018.933461072824	75.54546995999921	8.533260848835829	8.542316143629124	8.752501968294753	0.35102838933332403	0.18181199205779774	0.2132220779668682	0.25393754064201596	0.5460035568025977	0.2066236694643047	0.7541405453515269	0.24585945464845854	1.1312108180272902	0.7375783639453757	0.0037644650676550914	0.0037644650676550953	-5948.015631609728	0.0	-472.31009711196714
39500000	-6447.263249005859	-480.2398707682755	-5967.0233782375835	4.1592438886234495	2018.8352005558165	76.80507885599688	10.212932540482315	9.427327505656248	11.630584987341276	0.37448771510333995	0.1842383956050204	0.18808500543536752	0.25318888385627825	0.6302038832021862	0.24359649451059023	0.7605349223724104	0.23946507762757568	1.1408023835586156	0.718395232882727	0.0032359859872545037	0.0032359859872545063	-5967.0233782375835	0.0	-475.410611306666
39520000	-6430.11374786932	-463.5291130537086	-5966.584634815611	4.156959967581046	2018.837484476859	73.59859659686035	8.825101247811329	10.034681495806455	5.863284650901117	0.3649945370950055	0.1888957130092368	0.21450566663946083	0.23160408325630286	0.4716627797498394	0.2890874554196581	0.7483279007048982	0.2516720992950882	1.1224918510573474	0.7550162978852646	0.00378892204369769	0.00378892204369769	-5966.584634815611	0.0	-460.00013469899255
39540000	-6431.3491779780425	-477.82306901042637	-5953.526108967616	4.439794507171098	2018.5546499372688	77.42494288693645	9.604510015752023	10.198730917894164	11.046287220184146	0.3820806284989135	0.17090659291881657	0.19825735212848017	0.24875542645379567	0.3439203789439764	0.3389521529957586	0.7966186947789975	0.2033813052209888	1.1949280421684962	0.6101439156629664	0.0035898937500420153	0.0035898937500420175	-5953.526108967616	0.0	-473.31522209848015
39560000	-6439.522886021223	-486.1819996396864	-5953.340886381537	3.861460278544826	2019.132984165895	79.5560894497806	8.408941969311826	12.029453072598187	19.955167704989382	0.3650159164528233	0.18835729948812496	0.19537739193370093	0.2512493921253566	0.717490485369866	0.1697448971909194	0.7716732167356603	0.22832678326432662	1.1575098251034903	0.6849803497929798	0.003419844786512885	0.0034198447865128856	-5953.340886381537	0.0	-479.89456017775257
39580000	-6435.703354364142	-464.57862558220523	-5971.124728781937	3.860457340026514	2019.1339871044136	74.16834346421747	8.221781772858249	11.84479045107477	12.795005733689642	0.36786438159505214	0.1857674972245277	0.20012833263114996	0.246239788549276	0.7348917358240422	0.04686713455443929	0.7389037670158995	0.2610962329840874	1.1083556505238494	0.7832886989522623	0.0035118525487958	0.0035118525487957985	-5971.124728781937	0.0	-459.46628049517886
39600000	-6426.873787130162	-489.41172751883613	-5937.4620596113255	3.8237830643847635	2019.1706613800552	79.09134470230488	12.000369151111709	8.790844659931315	8.697682524081438	0.3733504002006501	0.18092201152308063	0.19776647325506658	0.24796111502120857	0.44265043672699544	0.0918038444606561	0.7512893176619476	0.24871068233803947	1.1269339764929214	0.7461320470141184	0.0034900041459576987	0.003490004145957702	-5937.4620596113255	0.0	-485.7071423553972
39620000	-6439.255026485176	-464.1219934590282	-5975.133033026148	3.9136536323876836	2019.0807908120523	74.20498510215066	9.041102145411054	10.713132882484993	7.064348641678452	0.3555511299393025	0.17914015626885155	0.21357994029444333	0.2517287734974084	0.7994368973062019	0.1634906585420759	0.7454660927623913	0.2545339072375954	1.118199139143587	0.7636017217127862	0.0036826173987876782	0.00368261739878768	-5975.133033026148	0.0	-459.77778058748305
39640000	-6408.683725762463	-462.41459352562913	-5946.269132236834	3.684304070162195	2019.3101403742778	72.86368579760759	8.914897600992793	9.312264174751363	12.502828475492976	0.3701664106423911	0.1672143917831808	0.20405501550742236	0.2585641820670116	0.8653624978122134	0.16243458669655608	0.7512624387370185	0.2487375612629687	1.1268936581055278	0.746212683788906	0.0037139741865119275	0.003713974186511926	-5946.269132236834	0.0	-457.1767112832714
39660000	-6429.9397254116175	-466.89808391108386	-5963.041641500534	3.803602988516586	2019.1908414559234	73.87072626109227	8.040296650857494	10.544958175158374	10.469072870432075	0.34828302473465417	0.18740053399411893	0.20963414540295816	0.2546822958682745	0.3586247872023271	0.23562905116612193	0.7710067453162643	0.22899325468372267	1.1565101179743964	0.686979764051168	0.0037158050520003654	0.003715805052000362	-5963.041641500534	0.0	-462.74688036317343
39680000	-6452.945178348886	-479.0407672236544	-5973.9044111252315	3.685490670309104	2019.308953774131	75.43457807056403	10.514329294690844	9.54907798188941	9.907240631805282	0.3731312823615181	0.17395742388393046	0.2034248541377847	0.24948643961677267	0.6949416339411143	0.20856700126547215	0.6988454269269675	0.30115457307301896	1.0482681403904512	0.9034637192190569	0.003652254962844977	0.0036522549628449723	-5973.9044111252315	0.0	-474.3047763164313
39700000	-6458.324174484173	-480.6320803762931	-5977.692094107881	4.013710808487863	2018.9807336359522	76.9350878785346	10.336518966941899	12.838490443092274	6.951453672544308	0.35230223358186347	0.19789449561476324	0.2023728308094813	0.24743043999389783	0.4497247338865748	0.08006482096271673	0.7728321180748745	0.22716788192511173	1.1592481771123118	0.6815036457753352	0.003530847688681664	0.0035308476886816626	-5977.692094107881	0.0	-476.7365366905562
39720000	-6438.050906128861	-470.7088073474792	-5967.342098781382	3.9771780575194313	2019.0172663869205	75.98708750134537	8.789952685724836	11.19381861901039	9.10312038420791	0.37664172651601857	0.19124690611903303	0.19787365290473954	0.23423771446021474	0.6751084904784268	0.25521625294120515	0.7794842815730828	0.22051571842690346	1.1692264223596243	0.6615471552807104	0.00372244961753347	0.003722449617533471	-5967.342098781382	0.0	-465.9427231245088
39740000	-6438.5065237740655	-483.02634808409977	-5955.480175689966	4.384762596294997	2018.6096818481449	79.4260357017549	8.929536285386321	12.309273846887317	15.271206441092026	0.3756919971041295	0.1822080740847007	0.19724676962181842	0.24485315918935727	0.7718694000194234	0.25944441874638113	0.7857229350003501	0.21427706499963645	1.1785844025005252	0.6428311949989094	0.0031313596002107867	0.003131359600210789	-5955.480175689966	0.0	-476.9981609096486
39760000	-6416.630934706938	-470.3493205040272	-5946.281614202911	3.650602622871809	2019.3438418215683	73.67593115968775	9.30768801395877	12.25255690464755	8.67544544247892	0.3416631816275158	0.1762670108984886	0.2196591983925897	0.2624106090814117	0.3875649216278632	0.15532265694088435	0.7696601267286943	0.23033987327129224	1.1544901900930415	0.6910196198138767	0.003514725954519218	0.003514725954519215	-5946.281614202911	0.0	-466.24780567242584
39780000	-6441.0696740888125	-487.643107118775	-5953.426566970037	4.0429106738705824	2018.9515337705693	78.98748790786952	10.00052123618889	12.426442771744819	10.94205839425596	0.3527466698043008	0.19573493159713176	0.21029148995810804	0.24122690864046514	0.6966708525750296	0.4062021413259252	0.7415737864685696	0.25842621353141726	1.1123606797028545	0.7752786405942518	0.003075096849318864	0.0030750968493188607	-5953.426566970037	0.0	-482.0180090655664
39800000	-6459.0672455102185	-485.88637096324896	-5973.18087454697	4.11709178967329	2018.8773526547666	79.67873561229055	8.490971005778015	14.153666905676419	9.971871610169119	0.3569133921161633	0.17740415182190922	0.20897361754545302	0.25670883851648013	0.64633947757174	0.13748321541735184	0.710986928915596	0.2890130710843912	1.066480393373394	0.8670392132531737	0.0034309415327646625	0.0034309415327646604	-5973.18087454697	0.0	-480.8928139721495
39820000	-6444.7255527053785	-480.5122445025612	-5964.213308202818	4.261391074992131	2018.7330533694478	79.06539900026908	10.071534206135613	12.726909715709912	8.195009162628471	0.35139263353882266	0.18961962816366074	0.2100821203802042	0.24890561791731797	0.5849402962980755	0.30228468743087833	0.7164845943142624	0.2835154056857261	1.0747268914713937	0.8505462170571783	0.003550856373048981	0.00355085637304898	-5964.213308202818	0.0	-475.6747659668348
39840000	-6435.690910800977	-478.3590737629746	-5957.331837038002	3.7987207385727064	2019.1957237058673	75.5995034213489	10.165075464981438	10.267504556205392	5.7381206326695455	0.3630964959198378	0.19351711888012607	0.209267654726034	0.23411873047400777	0.4983404072120456	0.24147675132280041	0.7575753904437759	0.24242460955621228	1.1363630856656637	0.7272738286686369	0.0037235961836381186	0.0037235961836381195	-5957.331837038002	0.0	-474.7398366693077
39860000	-6437.326237832982	-475.6160786270937	-5961.710159205888	3.701976789448032	2019.292467654992	77.46423785224415	8.800115431506626	10.653664743328283	10.093473330509473	0.3550467698446934	0.18957449393221415	0.208191727371003	0.2471870088520951	0.7337322209839756	0.20665115699836206	0.762793270976649	0.23720672902333872	1.1441899064649734	0.7116201870700162	0.0037787370156937665	0.003778737015693767	-5961.710159205888	0.0	-470.7278939013911
39880000	-6432.664975622513	-461.23777171904214	-5971.427203903471	3.818364215870551	2019.1760802285694	73.07957787506858	7.678353535685429	10.992043047755276	7.078290639520238	0.37659689834185844	0.1624741223902251	0.1993938275697432	0.26153515169817915	0.8110830955204499	0.17372662365760924	0.7765464465837953	0.22345355341619222	1.164819669875693	0.6703606602485767	0.003636061177320924	0.0036360611773209183	-5971.427203903471	0.0	-456.96778765237303
39900000	-6421.456488185229	-472.72660560893326	-5948.729882576296	3.7702283766190563	2019.2242160678209	74.8715796637492	8.659386745302164	10.56904617832982	14.922488325844808	0.36619848195881166	0.1731527703494049	0.2055372193288509	0.25511152836293843	0.5841687791639609	0.1988568106672978	0.7390874538086742	0.2609125461913136	1.1086311807130114	0.7827376385739409	0.004029655935766953	0.004029655935766955	-5948.729882576296	0.0	-467.3578581941875
39920000	-6444.724515261044	-479.18398504891394	-5965.54053021213	4.682810847292818	2018.3116335971472	81.88869361791822	8.630042722549254	11.18749946500885	5.439268629779322	0.3543791236149868	0.18840202629248104	0.21036703780831237	0.2468518122842257	0.9766749188653086	0.21057718828704697	0.754604257164184	0.2453957428358035	1.1319063857462761	0.7361872285074105	0.003197489994128191	0.003197489994128192	-5965.54053021213	0.0	-474.88635729789826
39940000	-6466.755789485509	-494.93335942944515	-5971.822430056064	5.21984894269475	2017.7745955017451	85.20222975825226	10.289379361869758	11.283196116492242	17.076557976611117	0.36355487009184373	0.17506729212716393	0.22160142020944426	0.23977641757155393	0.6336956406014764	0.22437497503825027	0.76954713579976	0.23045286420022762	1.15432070369964	0.6913585926006829	0.003101162457548241	0.0031011624575482404	-5971.822430056064	0.0	-489.0639296551764
39960000	-6423.501336435088	-460.5603311273125	-5962.941005307775	3.8735439589174576	2019.1209004855225	71.22981627155352	8.920216792730553	11.13647442049536	10.933007919643437	0.36467401727918464	0.18938371525084405	0.19467886574399096	0.25126340172598627	0.7908101117693251	0.4175682733634781	0.7488590833218939	0.25114091667809346	1.1232886249828409	0.7534227500342804	0.004002588671822268	0.004002588671822267	-5962.941005307775	0.0	-454.8267677792136
39980000	-6448.107495928554	-487.20122656569356	-5960.906269362861	4.285848104341451	2018.7085963400984	81.27751370855607	9.58412689909908	9.1584441267055	10.94377903958658	0.3643811808485646	0.18274018891719704	0.19210725528938888	0.2607713749448554	0.6890305428360776	0.09786651731154475	0.7736227082793024	0.2263772917206849	1.1604340624189535	0.6791318751620548	0.003178808376105773	0.0031788083761057754	-5960.906269362861	0.0	-482.8047148741195
40000000	-6475.2261521812625	-500.6427889706663	-5974.583363210596	4.060355494800194	2018.9340889496398	83.96081099540217	12.468213656449423	13.735487747090225	9.488191813771511	0.36329919324643756	0.17976580708312515	0.20760047614811664	0.24933452352232646	0.34958571057041177	0.16862501812085393	0.7652603950128741	0.23473960498711327	1.1478905925193112	0.7042188149613398	0.0028032622576199934	0.0028032622576199904	-5974.583363210596	0.0	-496.11314682748633
40020000	-6431.374376480923	-468.7820143350405	-5962.592362145882	4.464649537509527	2018.5297949069304	77.59470848009381	9.036440638039005	12.93603489741841	12.559360470784286	0.3600760661480221	0.16710418134001476	0.21094919655926317	0.2618705559527057	0.5605321304873075	0.28062894006958944	0.7601912272754975	0.23980877272448958	1.1402868409132463	0.7194263181734688	0.0036245818564295683	0.0036245818564295683	-5962.592362145882	0.0	-463.305664500504
40040000	-6445.058486925047	-486.63167956332376	-5958.426807361723	3.7522266679545915	2019.2422177764854	79.91924017068676	10.027278019678642	12.273460022417204	11.438733001800601	0.3542387472087086	0.17624717174913485	0.21665763695410548	0.2528564440880568	0.6218726824543149	0.17676674324146155	0.7264366370650094	0.2735633629349772	1.0896549555975141	0.8206900888049316	0.0036780765113760623	0.003678076511376065	-5958.426807361723	0.0	-481.4174594814955
40060000	-6421.925058799382	-471.5340951176519	-5950.39096368173	3.7310093890182197	2019.2634350554217	76.07748587385808	8.953979419629485	8.565727845278877	6.902058729695944	0.36136346519056683	0.2013621410522213	0.1995441331523591	0.23773026060485836	0.6769070726093507	0.3873048991148014	0.7321942049790718	0.26780579502091445	1.0982913074686078	0.8034173850627433	0.00333530308462463	0.0033353030846246315	-5950.39096368173	0.0	-467.51982774428177
40080000	-6407.371529550832	-454.9378122641951	-5952.433717286637	3.92849038686794	2019.065954057572	71.9804281277282	7.426821519205919	9.7277920078068	10.736038144987527	0.347261440384094	0.19121371877014826	0.19583243683524837	0.26569240401051486	0.6111173395318915	0.32316778733599066	0.7747794317119495	0.22522056828803697	1.1621691475679243	0.6756617048641109	0.003756083808930208	0.0037560838089302057	-5952.433717286637	0.0	-450.2731341158237
40100000	-6418.597028474809	-457.0952159729254	-5961.501812501883	3.6437069631512373	2019.3507374812887	70.89433311411979	8.614705792941834	13.130203126607407	11.25724759526069	0.3553713117353089	0.18970845819837787	0.20444903631618455	0.2504711937501345	0.5877045038110359	0.025486473657192206	0.7824919549237704	0.21750804507621613	1.1737379323856556	0.6525241352286484	0.0037441278492455258	0.0037441278492455245	-5961.501812501883	0.0	-452.2600191442915
40120000	-6433.803130917028	-470.7291122259294	-5963.074018691099	4.234223967874729	2018.7602204765653	75.35611964541249	9.702569267773033	9.025871687852492	8.350196215817952	0.3462397245914399	0.19247613649654643	0.214624755666985	0.24665938324503445	0.660664028749491	0.2899258898456644	0.7998345238337197	0.20016547616626723	1.1997517857505795	0.6004964284988017	0.0034901381382694556	0.003490138138269456	-5963.074018691099	0.0	-466.4177819296946
40140000	-6400.734596628194	-449.6749419705428	-5951.059654657651	3.7406634373278695	2019.2537810071121	69.91594300066389	8.54230652951825	11.715171237588208	9.924503049532042	0.37107150881473855	0.18367227754126633	0.20535546534611518	0.23990074829788577	0.558419381550789	0.39624838307637633	0.7472412486335241	0.25275875136646236	1.1208618729502862	0.758276254099387	0.004021436872781845	0.004021436872781842	-5951.059654657651	0.0	-444.5671584639559
40160000	-6416.039187076014	-461.2718062644738	-5954.7673808115405	3.688854712619005	2019.3055897318209	71.64178293259855	7.682784000484148	9.448952497624074	9.164555078016535	0.35783589271297495	0.18346992223927147	0.21283079991464093	0.24586338513311837	0.537894579943273	0.1401028284983469	0.747895064791734	0.25210493520825233	1.121842597187601	0.7563148056247571	0.0037002841636722995	0.0037002841636723	-5954.7673808115405	0.0	-457.43813657522935
40180000	-6422.877130253767	-455.3424636748599	-5967.5346665789075	3.5421163492644085	2019.4523280951755	70.80616740096455	8.520241085878205	9.496434446646981	10.251563441231324	0.34583218131817156	0.17800109539365355	0.2060475360902933	0.2701191871978874	0.5155293110273562	0.10859052835176723	0.7436917261754749	0.2563082738245112	1.1155375892632122	0.7689248214735336	0.003740640913720682	0.003740640913720682	-5967.5346665789075	0.0	-451.2897230957158
40200000	-6427.459688279438	-467.91399224344815	-5959.54569603599	3.856709337292608	2019.1377351071474	74.84298253933534	8.953581494054653	8.855815331826525	8.271715791789358	0.3577347624232814	0.1919610320096401	0.2071082154040278	0.24319599016305674	0.4124313367612026	0.15411774382080115	0.7574969780276081	0.24250302197237839	1.1362454670414122	0.7275090659171352	0.0031920528522307585	0.0031920528522307585	-5959.54569603599	0.0	-464.5661145953035
40220000	-6467.284704135879	-486.0771981657252	-5981.207505970154	4.227842195887008	2018.766602248553	79.5203684553037	8.89893265368561	8.49820489742494	10.419297828000598	0.3752047876302592	0.17394091612061674	0.20889364063871785	0.2419606556104124	0.5783684552849424	0.19405021114752372	0.7485963428414205	0.25140365715856555	1.1228945142621307	0.7542109714756966	0.0033681913864369315	0.003368191386436931	-5981.207505970154	0.0	-481.95779508673786
40240000	-6455.623035716852	-479.2322241609421	-5976.390811555911	3.9317404476557334	2019.0627039967842	79.54048047340993	10.217060204866186	10.786778415212401	9.19005103057948	0.3514389297659519	0.1665895096252914	0.2251157535821278	0.25685580702663513	0.5943847202203141	0.27605988288609423	0.7439458719770848	0.25605412802290123	1.1159188079656273	0.7681623840687037	0.0033837295675921385	0.003383729567592136	-5976.390811555911	0.0	-474.57298752943007
40260000	-6449.9732475411965	-469.7032648036454	-5980.269982737551	3.843151065525204	2019.1512933789147	78.10404438274605	8.752011138404306	11.311171660656216	10.642544449462374	0.36077595851603667	0.1779652269972435	0.20839729340622895	0.2528615210804972	0.772402154858797	0.25789275232307185	0.7377052801878687	0.26229471981211716	1.1065579202818032	0.7868841594363515	0.0036695264637899585	0.0036695264637899615	-5980.269982737551	0.0	-464.4538972722456
40280000	-6423.577316889977	-491.289133407016	-5932.28818348296	3.869714937903352	2019.1247295065366	81.5773485867805	10.999871684553955	10.851981525890354	7.977465215720055	0.3569395926351337	0.1885815322349466	0.2161388350823024	0.23834004004762355	0.5319540966290122	0.22427990744086185	0.7445940713628856	0.2554059286371003	1.1168911070443284	0.766217785911301	0.0031329469867906025	0.0031329469867906034	-5932.28818348296	0.0	-487.08325717439516
40300000	-6431.85873964125	-472.2460105521453	-5959.612729089105	3.7843053876312736	2019.2101390568087	74.38264950945322	9.903767487814221	7.845996067275645	6.436731904932487	0.3541729355225561	0.1783900115468684	0.1981656773451944	0.26927137558538716	0.5851982879920994	0.15074566455681077	0.7987417645074828	0.2012582354925027	1.1981126467612242	0.6037747064775081	0.0037462216891414107	0.0037462216891414103	-5959.612729089105	0.0	-468.9528291403358
40320000	-6418.275307960532	-472.17763496028243	-5946.097673000249	4.228992830236572	2018.7654516142034	76.60295296775816	10.666501309810505	12.715154809376601	7.220688886600338	0.37696302382354707	0.19142905231851004	0.19759811116546713	0.2340098126924818	0.603075960189016	0.08747154057229094	0.7758670149845136	0.22413298501547232	1.1638005224767705	0.672398955046417	0.0032164760904750465	0.0032164760904750483	-5946.097673000249	0.0	-467.9567852516238
40340000	-6450.141917528156	-475.02521720679863	-5975.116700321358	4.0800497875077015	2018.9143946569322	78.24253679568767	9.739784763568363	8.389664292611936	8.3540874454491	0.3496132802863489	0.19011223500794205	0.225680572733249	0.23459391197246618	0.4201707195924011	0.1938128547401609	0.7722216565963714	0.22777834340361475	1.158332484894557	0.6833350302108443	0.003594461588468554	0.003594461588468553	-5975.116700321358	0.0	-471.49582784464303
40360000	-6429.749225598114	-473.3468421734182	-5956.402383424696	3.670207370790984	2019.324237073649	76.45245262485619	9.839183595593685	14.235411493719035	9.055678710436469	0.36713357008723607	0.1866107939697335	0.19884279693728393	0.24741283900575264	0.5083787283902157	0.5361475532316438	0.7918523433095248	0.20814765669046062	1.1877785149642872	0.6244429700713818	0.0037180103406414537	0.0037180103406414524	-5956.402383424696	0.0	-467.77451077862867
40380000	-6432.7144659782125	-483.67767426376594	-5949.036791714447	3.701172391242043	2019.2932720531978	77.60031921415529	8.755368932349102	10.80190628285011	7.124511694600526	0.36849460612188945	0.17750998699175674	0.200361628897665	0.2536337779886949	0.7732334241133069	0.16047932942989215	0.8005715685466062	0.19942843145337902	1.2008573528199094	0.5982852943601371	0.0035650131678495356	0.0035650131678495365	-5949.036791714447	0.0	-479.4300211631695
40400000	-6457.174227260869	-495.9808298012698	-5961.1933974595995	4.3536502105689365	2018.640794233871	83.67780059032066	10.202538362559162	10.540776807655956	10.78361061213707	0.3767619458841844	0.17917650527059775	0.19552063793467894	0.24854091091054495	0.663223984025815	0.156732199122035	0.7867044411662424	0.21329555883374238	1.1800566617493635	0.6398866765012271	0.0033344245985267966	0.0033344245985267996	-5961.1933974595995	0.0	-491.1973110523104
40420000	-6427.198999261805	-457.1286302304597	-5970.070369031345	3.7294344674602	2019.2650099769799	71.9185409325521	7.4250237246908775	9.771087409635504	8.342742836623007	0.35808199084791786	0.17918656397366067	0.21291139746940224	0.2498200477090254	0.875648851579042	0.2396565953798585	0.7666612639775332	0.2333387360224513	1.1499918959662998	0.700016208067354	0.003760892917857394	0.0037608929178573934	-5970.070369031345	0.0	-452.5464811701403
40440000	-6439.952156665345	-453.08390255090194	-5986.868254114443	3.7049336466187333	2019.2895107978213	70.01175056604384	8.61373538302406	11.333268895608057	10.444928910512406	0.35909124599846687	0.17465234425294765	0.21017898168815655	0.25607742806043526	0.6118583579644722	0.17931240405936316	0.7439421929185346	0.2560578070814498	1.1159132893778019	0.7681734212443494	0.0037701021939213117	0.0037701021939213096	-5986.868254114443	0.0	-448.3144220455485
40460000	-6425.067484777042	-482.82851688448307	-5942.238967892559	3.868449758266021	2019.125994686174	77.24759522799289	8.83508105915276	12.652223044748062	8.246191017332379	0.3558220216757613	0.19124551541765022	0.20693813099978947	0.24599433190680517	0.646084819194661	0.21746467265412278	0.7712569846302653	0.22874301536971992	1.1568854769453978	0.6862290461091598	0.003500337436461328	0.003500337436461323	-5942.238967892559	0.0	-478.17631814453404
40480000	-6406.735649755912	-455.02498629779114	-5951.710663458121	3.7509373772147545	2019.2435070672252	71.06660287877726	8.225395179235548	13.504816260190836	6.434520017236147	0.3731586895043303	0.17787036483588428	0.18876030947429204	0.2602106361854998	0.6211389842823597	0.2687837345736239	0.7660473997940379	0.2339526002059476	1.149071099691057	0.7018578006178429	0.003699652058858692	0.0036996520588586925	-5951.710663458121	0.0	-450.6034423838306
40500000	-6407.596605767756	-450.00706034901896	-5957.589545418737	3.97051116796243	2019.0239332764775	71.49157883901663	8.07311812214476	15.128968993245406	7.883841453179617	0.35367439608959617	0.17827005835667084	0.20175311391297346	0.26630243164076584	0.5587287831752288	0.1814298209542082	0.7474040538623751	0.25259594613761094	1.1211060807935627	0.7577878384128328	0.0039019468337930198	0.003901946833793016	-5957.589545418737	0.0	-445.3014871400828
40520000	-6421.640402643935	-473.02422037236533	-5948.616182271569	4.059178101329149	2018.935266343111	76.69382615594569	8.971822696426202	11.027760908908453	12.823331107318163	0.3682428823893411	0.1831614460652118	0.20043977087569312	0.24815590066976023	0.7000675638417897	0.25287044650319124	0.7644919451016374	0.23550805489834845	1.1467379176524561	0.7065241646950453	0.003453205093240163	0.0034532050932401573	-5948.616182271569	0.0	-467.63576621566324
40540000	-6429.3831354378035	-457.1828505223461	-5972.200284915458	3.7042777856952487	2019.2901666587447	71.42285629284211	7.296795063976656	12.547543183359977	8.681796725341615	0.3556942058286185	0.1725856193767764	0.2138719430394141	0.2578482317551974	0.7807560360666066	0.2533764844331387	0.7744897988728369	0.22551020112714898	1.1617346983092554	0.6765306033814469	0.003804750398373109	0.003804750398373109	-5972.200284915458	0.0	-452.22610950073823
40560000	-6398.001173673163	-445.71682822612536	-5952.284345447038	3.94003845885639	2019.0544059855836	67.51349872315402	7.173431114661188	8.787324261887942	8.522613812076603	0.3423279828582761	0.19049569635765223	0.2083162976148738	0.25886002316920437	0.5731785287995372	0.287110363620392	0.7293807956754969	0.2706192043244892	1.0940711935132452	0.8118576129734676	0.004148191037349729	0.0041481910373497325	-5952.284345447038	0.0	-441.7416127414623
